"","Gun Control","Gun Rights","Neither","MeanDecreaseAccuracy","MeanDecreaseGini"
"t_presssec",1.35511281829477,0,0,1.3459772553547,0.0144876957816779
"t_impeachtrump",1.00083437644887,1.90839670178881,0,2.13739131795999,0.0538504797493293
"t_voices",1.00083437644887,0,0,1.00083437644887,0.0038185197305024
"t_standingrock",1.73332855851302,0,0,1.73626912634301,0.0137707078027958
"t_movement",-0.583676099738898,-0.0297454785903871,0,-0.370347473938159,0.0529257168087242
"t_blacklivesmatter",1.41541957542074,0,0,1.41657613801063,0.0310083255840382
"t_forefront",0,0,0,0,0.00690264097818264
"t_httpstcoyhlxa2yope",1.00083437644887,0,0,1.00083437644887,0.0115026972175287
"t_reuters",-1.00083437644887,1.34208892902738,0,0.797686372373864,0.0463107663199478
"t_result",0,0,0,0,0.0019435856137993
"t_ixe2x80x99d",0.113315201829542,1.00083437644887,0,0.621420178107118,0.0372614045160948
"t_kylekashuv",0,0,0,0,0.0273847135653473
"t_crap",0,0,0,0,0.0256711011956549
"t_2amendment",4.08094163638988,0.201774867292273,0,3.06868208058816,0.333524493579103
"t_thisnra",0,0,0,0,0.0259567097479493
"t_could",-0.817766872057539,0.698177945703917,0,0.171429768393411,0.160270245673663
"t_patriots",2.66797640595571,-0.0466792067638127,0,2.05363224962038,0.173236515288151
"t_couple",1.41559662779793,0.390051652639491,0,1.12779901139955,0.0846517804380094
"t_nramember",0,0,0,0,0.00881081305328343
"t_selfdefense",2.65971883503327,1.01555511979023,0,2.49919040321388,0.11682851518867
"t_ad",1.36002677231643,-0.0347796172474507,0,0.892818171929016,0.133579839056268
"t_amid",0,0,0,0,0.0191275432248193
"t_petition",0,0,0,0,0.0146783003076928
"t_app",0,-1.00083437644887,0,-1.00083437644887,0.0267480834684501
"t_among",-1.00083437644887,1.00083437644887,0,-0.0149275338499552,0.0284430759236495
"t_shooters",0.392649461875686,2.65957570037455,0,1.98350589156308,0.117099528782478
"t_jhammersmith190",0,0,0,0,0.0149538089739958
"t_oldaggie84",0,1.00083437644887,0,1.00083437644887,0.00522935479906762
"t_robin1027p",1.00083437644887,1.00083437644887,0,1.41654064814717,0.0126712729106118
"t_grenades",0,1.00083437644887,0,1.00083437644887,0.040002540585651
"t_tanks",1.00083437644887,1.41584188649115,0,1.73622638659344,0.0668859865833298
"t_percentage",0,0,0,0,0.0307034037967602
"t_officers",0,0,0,0,0.0327139222926468
"t_continued",1.00083437644887,2.24533637074492,0,2.46121676205917,0.0615827529943334
"t_paul",0,0,0,0,0.0159565910879046
"t_wouldnxe2x80x99t",1.00083437644887,1.00083437644887,0,1.41606352328924,0.0406997461773679
"t_bullshit",1.93191474907916,2.83906176391097,0,3.2119950896609,0.174226266653206
"t_carjacking",0,0,0,0,0.0301665733968139
"t_passed",1.41634583619889,0.00411106862474754,0,0.841604619470259,0.0601698148123437
"t_mondxe2x80xa6",0,0,0,0,0.00853381003689554
"t_stricter",1.00083437644887,0,0,1.00083437644887,0.044394916863178
"t_scum",0.0183648663960558,0,0,-0.0203170704081763,0.0333775569833306
"t_httpstcov0hloumcbi",0,0,0,0,0.0122440916916646
"t_equipped",1.41628609750177,0,0,1.41647334697826,0.0081083811437434
"t_feared",0,0,0,0,0.00780890660275395
"t_hillxe2x80x9d",2.24530355534643,0,0,2.24532274810748,0.0366501308356023
"t_documentary",1.41654766375739,1.00083437644887,0,1.3387099549395,0.0127994407554147
"t_frontlinepbs",1.00083437644887,0,0,1.00083437644887,0.0116071102860998
"t_detailing",1.00083437644887,0,0,1.00083437644887,0.0217000869417641
"t_sphere",1.41655947339005,2.24449780702018,0,2.11211859809597,0.0477581878773119
"t_httpstcouj4sqnt2bo",0,0,0,0,0.0161840790292576
"t_recently",1.00083437644887,0,0,1.00083437644887,0.00951842089069248
"t_nine",0,0,0,0,0.00683682825137957
"t_plotted",0,0,0,0,0.00499083665571127
"t_carried",0,0,0,0,0.0248840747055558
"t_nearly",0.0613532905319655,1.73491164559493,0,1.34354552151482,0.077578887793707
"t_islamist",0,0,0,0,0.0161911502915622
"t_domestically",1.00083437644887,0,0,1.00083437644887,0.0123382718316542
"t_podcasts",0,0,0,0,0.00521715982802736
"t_guard",1.00083437644887,0,0,1.00083437644887,0.010861299317473
"t_chasenoble_",0,0,0,0,0.00374064072984772
"t_emmabedorhiland",1.00083437644887,0,0,1.00083437644887,0.00183527103783212
"t_shanellelittle",0,0,0,0,0
"t_denied",0,0,0,0,0.0162107628584656
"t_domestic",0,0,0,0,0.00566089006071522
"t_acts",2.24417860499662,0,0,2.24513636651204,0.0277978280130164
"t_httpstco5vesasibu3",0,0,0,0,0.0000960566228513571
"t_education",-1.18705906263006,-1.7360572273814,0,-1.67868264485048,0.066491798410315
"t_actiondirectdig",1.33557057197034,1.00083437644887,0,1.41657097992544,0.0109701006954643
"t_mzunderstood2u",1.00083437644887,0,0,1.00083437644887,0.0183414201352626
"t_mcarlisle78",2.29233710603251,1.00083437644887,0,2.32908206279012,0.0245129693607415
"t_msktweetstruth",1.41628060288292,0,0,1.41643230912049,0.00771288099962081
"t_consciousheir",2.00600633236964,0,0,2.00651610597934,0.0358713709001768
"t_jettawillrise",1.7363413288612,1.00083437644887,0,1.69834106132239,0.0247702336379546
"t_fullyawakeright",1.4157806348476,0,0,1.41642807163389,0.0148618680853666
"t_tempusfugittx",1.41571163142691,0,0,1.41582286132508,0.0285353057548391
"t_s_tamikah",1.416569765883,0,0,1.41651442648542,0.0481025624602943
"t_salmadey",1.41653971379197,1.00083437644887,0,1.3893355316872,0.00482904001752811
"t_atlpartycrasher",1.33754510627198,0,0,1.35019009790919,0.0297422238394263
"t_ghostofgarvey",1.00083437644887,1.00083437644887,0,1.00083437644887,0.00643460912270206
"t_fresh_flames1",1.00083437644887,0,0,1.00083437644887,0.0180953524495051
"t_mznatturner",1.00083437644887,0,0,1.00083437644887,0.0250859053451615
"t_db83revolt",1.65637007360479,1.00083437644887,0,1.66977680558052,0.0150965311299817
"t_theblacksoulkin",0,0,0,0,0.018268423971995
"t_kantolamin",1.41656996821785,0,0,1.41648261279516,0.0212049168055484
"t_harryo1975",0.599591861089141,0,0,0.591039168214833,0.0305313142506671
"t_angelaw676",1.73452280336278,0,0,1.73638998992098,0.0196572477307319
"t_carmen_lareau",0.0179000082699548,0,0,-0.00703580158620226,0.00792022560283114
"t_suede_santoro",1.7344511300252,1.00083437644887,0,2.00662671230819,0.0296441913554628
"t_nublackvision",1.13578376497207,1.41657082306297,0,1.37912742287235,0.0216340836715964
"t_asim_the_great",2.00656813912839,1.00083437644887,0,1.89450467955311,0.0202774077450437
"t_conscioussoul77",1.62251817420828,0,0,1.63462856268815,0.0231170218025498
"t_ktla",1.00083437644887,1.35205100321301,0,1.21489740037099,0.0226008110018362
"t_blacks",0,0,0,0,0.00723378203771187
"t_gunsguncontrol",1.63052000060119,1.00083437644887,0,1.8935825463549,0.0287953398312581
"t_blackhistorymonth",1.73617741568882,1.41634551625256,0,1.89894176178769,0.0397509600891202
"t_lynchingsinamerica",0.52357219391137,1.00083437644887,0,0.973892127227417,0.0445613084772859
"t_bluewave2018",0,0,0,0,0.0288982207710647
"t_bothered",1.73633142501073,1.00083437644887,0,1.63172168652055,0.0761915145984058
"t_gunban",1.41653130375139,0,0,1.41652487685612,0.028975349020532
"t_httpstcobks1cekxod",1.00083437644887,0,0,1.00083437644887,0.039795519851294
"t_provided",0,0,0,0,0.00408509389870212
"t_mosque",1.00083437644887,0,0,1.00083437644887,0.00562640910417956
"t_linked",1.00083437644887,0,0,1.00083437644887,0.00729507397220797
"t_factions",0,0,0,0,0.0135806911196169
"t_trophy",1.00083437644887,0,0,1.00083437644887,0.0390954519628824
"t_base",1.00083437644887,0,0,1.00083437644887,0.0476750856725202
"t_commander",1.00083437644887,0,0,1.00083437644887,0.00279969438593421
"t_debnamcarey",0,0,0,0,0.0036838578300685
"t_xf0x9fx98xadxf0x9fx98xadxf0x9fx98xadxf0x9fx98xad",0,0,0,0,0.0100186344639439
"t_httpstcothkjvxdrwx",0,0,0,0,0.0105780719701379
"t_etc",-1.00083437644887,-1.41656325276285,0,-1.73625628501479,0.0394179959739065
"t_missing",1.00083437644887,0,0,1.00083437644887,0.00759131526273325
"t_trumpanactionfilm",0,0,0,0,0.000251048484032914
"t_militaryparade",1.00083437644887,0,0,1.00083437644887,0.00902202919224201
"t_wardodger",0,0,0,0,0.00134049139059844
"t_sadistic",1.00083437644887,0,0,1.00083437644887,0.0059825254126375
"t_samnunberg",0,0,0,0,0.019472449781925
"t_threatening",8.31232833414662,8.29731745304429,1.41506509047904,9.92731623570734,1.3790924960992
"t_running",6.06134145154025,6.01160567996542,1.00083437644887,7.26348022893854,1.05218969741465
"t_backing",0,-1.00083437644887,0,-1.00083437644887,0.0124444093374764
"t_series",0,0,0,0,0.038035281196148
"t_factsmatter",0,0,0,0,0.0163945265293754
"t_commonsensegunlaws",1.92607120397905,3.5259413572549,0,3.64334419873404,0.189569440034254
"t_helps",0,0,0,0,0.00216029223822892
"t_across",0,0,0,0,0.0149888758226653
"t_analysisnytimes",0,0,0,0,0.00841717197282523
"t_extortion",-1.00083437644887,1.00083437644887,0,-0.0398068940285446,0.0753742320157292
"t_senrobportman",-1.00083437644887,0,0,-1.00083437644887,0.0333875192464567
"t_httpstcoavdyxww9n8",1.41643465319809,0,0,1.41638335114622,0.013794319504852
"t_debunked",0,0,0,0,0.0859418753473508
"t_hood",0,1.4164705292009,0,1.41635781357126,0.0241809514292889
"t_bloodmoney",2.9688196833874,4.66793616142902,1.00083437644887,4.53158735518541,0.436386090498761
"t_masses",0,0,0,0,0.0119808649375403
"t_propaganda",2.46828671117375,0.870400950742146,0,2.96991481919956,0.262845438820616
"t_tyaranny",0,1.00083437644887,0,1.00083437644887,0.00823010801403486
"t_httpstcob4xpxt2nh8",0,0,0,0,0.00621935162704411
"t_sadly",0,0,0,0,0.000485096649821225
"t_immediately",0,-1.00083437644887,0,-1.00083437644887,0.0158099602251918
"t_ouch",1.00083437644887,0,0,1.00083437644887,0.00803497071058702
"t_santorum",1.00083437644887,1.00083437644887,0,1.00083437644887,0.00958651301408715
"t_hits",-1.4165694220136,1.73432910651522,0,0.586364363718969,0.0152520417185023
"t_nerve",0,1.73414765469367,0,1.73567030426121,0.0133403460238527
"t_fatherlesssness",1.00083437644887,1.4160959071126,0,1.3413336836166,0.0119024172684773
"t_epidemic",-1.73625696396063,1.00083437644887,0,-1.4165096978555,0.020889284783057
"t_httpstcoafftzd1hqm",0,1.00083437644887,0,1.00083437644887,0.0399803550779036
"t_ocra",1.00083437644887,0.0158002859171875,0,0.57820982899718,0.0277461610612519
"t_newday",0,1.41613743176771,0,1.41655900377642,0.0330464038229767
"t_libs",3.34560407129925,0.368266670804478,0,2.45329242757919,0.217030303765117
"t_benefits",0,1.00083437644887,0,1.00083437644887,0.0365530752868886
"t_winning",0,0,0,0,0.0194071634626199
"t_2016",0,0,0,0,0.0209795932062538
"t_protected",0,1.00083437644887,0,1.00083437644887,0.0212028614209609
"t_officer",0.593849684927288,1.73608652474274,0,1.39732188420411,0.105256526926558
"t_youtubecensorship",0,1.41637238492526,0,1.41653426812819,0.0258889401172384
"t_xe2x9axa0xefxb8x8f",1.00083437644887,0,0,1.00083437644887,0.00374567889333452
"t_xf0x9fx86x98",0,1.00083437644887,0,1.00083437644887,0.00330919641779395
"t_realcandaceo",0,0,0,0,0.0140418337877426
"t_worst",1.00083437644887,-1.00083437644887,0,0.00499718997481548,0.0696266236265532
"t_realsaavedra",1.00083437644887,0,0,1.00083437644887,0.0278781962679359
"t_ammo",-1.00083437644887,1.41507349714186,0,0.577679548497328,0.0450535851389194
"t_allowing",1.00083437644887,-1.00083437644887,0,0,0.0313698520600136
"t_require",0,0,0,0,0.00889636828945727
"t_self",1.41619934997092,-1.41639219650852,0,0.0160924302270995,0.0475740435304029
"t_insanity",0.0333727815545847,1.41652428529373,0,0.983357194565517,0.135471861721081
"t_non",0,1.00083437644887,0,1.00083437644887,0.0628050027455598
"t_wash",0,0,0,0,0.017165973972745
"t_searches",1.33809689069176,0,0,1.34870363131513,0.054655608739838
"t_increase",-1.00083437644887,-0.606879082370357,0,-0.998064269827735,0.0536116679107996
"t_respect",0,-1.00083437644887,0,-1.00083437644887,0.0373297381824096
"t_wont",1.8415343082071,0.390282451963564,0,1.39288850211066,0.278491885243712
"t_google",0.464956689505559,-1.00083437644887,0,0.0297193094654166,0.0882562817867528
"t_4900",0,0,0,0,0.0360125081352224
"t_stores",0,0,0,0,0.0000104747587554973
"t_fully",-1.41607690584128,1.73624106339039,0,0.555073112501185,0.0923521924386929
"t_oldest",1.00083437644887,-1.00083437644887,0,0,0.0485610856327458
"t_insane",0.00903632452941138,1.41657104085307,0,0.991824706070026,0.0700814439430134
"t_10000",1.00083437644887,0,0,1.00083437644887,0.00595327926367147
"t_911",0,0,0,0,0.0098272077717834
"t_deathpenalty",0,0,0,0,0.00661239805384839
"t_cop",-1.35715268961882,-1.00083437644887,0,-1.27016311249872,0.0347812680730097
"t_murdering",1.00083437644887,0,0,1.00083437644887,0.00530251629576953
"t_deserve",0.015112872589759,1.00083437644887,0,0.565253082226945,0.0485416627151639
"t_rate",0,1.00083437644887,0,1.00083437644887,0.036095251938464
"t_shock",0,0,0,0,0.0202702746568057
"t_barackobamas",2.24416822794182,1.00083437644887,0,2.13301691693739,0.0317007794259605
"t_legacy",1.00083437644887,-1.00083437644887,0,0,0.0371796752488033
"t_httpstcozkcxgp6koxxe2x80xa6",1.73069354751327,0,0,1.73616607417797,0.00801907847236692
"t_yamiche",0,0,0,0,0.000748184775987359
"t_ds",0,0,0,0,0.000788192904095866
"t_170",0,0,0,0,0.00115062782854488
"t_kennedy",0,0,0,0,0.0104363789352721
"t_stimulus",0,0,0,0,0.00589770973768414
"t_aca",0,0,0,0,0.00269202466476541
"t_accurate",1.00083437644887,0,0,1.00083437644887,0.0030697179347516
"t_portrayal",0,0,0,0,0.0051825697796734
"t_informed",1.00083437644887,0,0,1.00083437644887,0.00737936980744854
"t_rattle",0,0,0,0,0.00284232033714745
"t_limited",0,0,0,0,0.00989871855816926
"t_profits",1.984973395746,3.34586118789238,1.00083437644887,2.90952422263129,0.265821461147561
"t_dying",2.00508758754216,0,0,2.00653461950784,0.0563460194131148
"t_crossfire",1.41430503278598,0,0,1.41619338383615,0.0494199772233943
"t_georgiaxe2x80x99s",1.00083437644887,1.00083437644887,0,1.41641865865822,0.0613716689700131
"t_grand",1.41641037154649,0,0,1.41652502317577,0.00864497242623704
"t_perverts",0,0,0,0,0.00306068909335734
"t_eliminate",1.00083437644887,0,0,1.00083437644887,0.0163266015725054
"t_jet",1.41656158616346,0,0,1.41651718643406,0.0201526943032325
"t_save",0.690951187310458,1.3329139480994,0,1.27773545567704,0.0610991948043205
"t_corporation",0,0,0,0,0.0295630299992065
"t_turning",0.0132163739328828,0,0,-0.0110403667277413,0.018465694453007
"t_believes",0,0,0,0,0.0113676532665529
"t_banassaultweaponsnow",1.73620965095887,0,0,1.73620434907978,0.124609718079024
"t_httpstco5sw8v3927y",1.41653101408532,1.00083437644887,0,1.33975225110248,0.0256042952520894
"t_nrakillskids",2.90800056994475,4.14297853186284,0,4.51542698198655,0.308747495178884
"t_herexe2x80x99s",1.00083437644887,0,0,1.00083437644887,0.058638592603892
"t_primarily",0,0,0,0,0.00322850638640112
"t_investors",0,0,0,0,0.00758292032431403
"t_httpstcoftdrrhbva8",1.00083437644887,0,0,1.00083437644887,0.00468618774507948
"t_late",0,1.00083437644887,0,1.00083437644887,0.0209771198028256
"t_america",1.15566698363218,-0.126230028260085,0,0.784485724565313,0.430169282841304
"t_httpstcozztxcri2pb",0,0,0,0,0.00780558053984699
"t_once",0.342565460197559,2.24525411334394,0,1.73568824309086,0.164956724378907
"t_obvious",0,0,0,0,0.0160577561225702
"t_gapol",-0.0436278609981782,0,0,-0.0247029789268752,0.0576653078358492
"t_whom",-0.571718141287783,1.41652276112018,0,0.437064973601807,0.0510953293508328
"t_piece",0,0,0,0,0.0221059291050845
"t_discussing",0,0,0,0,0.00382355976700664
"t_close",-1.00083437644887,-1.00083437644887,0,-1.00083437644887,0.0503212434997828
"t_knew",2.50391316142653,-0.42436823705829,0,1.57099302764797,0.13039267684346
"t_absolutely",-0.0516478610690832,0,0,-0.0254496996985241,0.0456264248433325
"t_removing",0,0,0,0,0.023554538871926
"t_funny",0.0778310365927816,0.0380028109185278,0,0.00283394822304862,0.061428878704374
"t_liberallie",0,2.46039148055737,0,2.46157213201462,0.0380857209144234
"t_area",-1.00083437644887,2.46070303138418,0,1.89971856070226,0.0263203254499725
"t_fort",0,2.45984723659968,0,2.46153870280002,0.0320459367651124
"t_major",0,2.00572153408728,0,2.00652138963835,0.0249661290447876
"t_hassan",1.00083437644887,2.24392700109476,0,2.11727084003536,0.0178503043458721
"t_gunfreezone",0,1.00083437644887,0,1.00083437644887,0.0155114375266033
"t_99",0,1.41529703606473,0,1.41657508816029,0.0258189113607839
"t_httpstcokkzmhoyymp",0,1.00083437644887,0,1.00083437644887,0.0339600626649214
"t_anthem",0,0,0,0,0.0116741359961427
"t_istandwiththenra",1.41608000723436,1.00083437644887,0,1.73596327045488,0.0676150181757146
"t_httpstcohdqveevyjn",0,2.45860424881335,0,2.46111588820805,0.0162291489735532
"t_luck",-1.00083437644887,0,0,-1.00083437644887,0.0204532424836428
"t_deltaassist",0,0,0,0,0.013428573419937
"t_funding",0.954258881936889,-0.603554940595979,0,0.432631229592231,0.0766322959530763
"t_democratic",-1.00083437644887,-1.41653818605631,0,-1.34914923319896,0.0283626214511644
"t_workers",0,0,0,0,0.00951659523737999
"t_anymore",-0.45431898184351,-0.962591288599933,0,-0.98272729340073,0.0526770628175228
"t_cnnfakenews",0,0,0,0,0.00449571362185925
"t_sitting",1.00083437644887,0,0,1.00083437644887,0.0423846169388474
"t_socialists",0,0,0,0,0.0314494085072198
"t_votered",0,-1.00083437644887,0,-1.00083437644887,0.0202852412079514
"t_herself",0,0,0,0,0.0420127370670721
"t_progressive",2.24529058684342,-0.362562774887204,0,1.06523984208422,0.131061355222353
"t_closet",1.00083437644887,0,0,1.00083437644887,0.0571271038486364
"t_words",-0.0528310168543999,-0.353399283432209,0,-0.337909995866374,0.0643509227279613
"t_five",0,0,0,0,0.026808707454755
"t_witchhunt",0,0,0,0,0.000814814814814815
"t_efforts",0,0,0,0,0.00501171466608399
"t_putting",1.00083437644887,1.00083437644887,0,1.41656419051339,0.0368675406179027
"t_plan",0,1.34136423250057,0,1.33244703015385,0.0670539820957227
"t_army",-1.00083437644887,0,0,-1.00083437644887,0.104150431181347
"t_mode",0,0,0,0,0.0359455978509881
"t_father",1.12133384983128,2.00567115125074,0,1.80203328845186,0.0775050821625108
"t_comprehensive",0,0,0,0,0.00572580362680049
"t_cost",0,0,0,0,0.00546911229978628
"t_blood",-0.647907280233003,-0.775404454841733,0,-0.932995986535094,0.0981576432220693
"t_ga",0,-1.73536678383335,0,-1.73639453890839,0.0366804373718089
"t_culture",0.61669225585672,1.41600001865243,0,1.3574923671729,0.103831358215049
"t_steverogersass",1.41526052075534,1.00083437644887,0,1.34896466692356,0.0560413289147796
"t_bossportsaddict",1.68743898500418,0,0,1.65153987896803,0.0282506475247289
"t_mikediaz285",0,0,0,0,0.0336090846467932
"t_betoorourke",1.73499021371371,0,0,1.73538373520349,0.0287121191644917
"t_reagan",0.613165065533824,1.00083437644887,0,0.99623795871369,0.0672892781993133
"t_brady",1.73611351337592,0,0,1.7361205210764,0.0342744673515033
"t_theresistance",1.01636974663323,1.00083437644887,0,1.34316333055694,0.0732020863166428
"t_find",1.00083437644887,1.00083437644887,0,1.4164335334292,0.0967231643286905
"t_gunowners",0,0,0,0,0.0262476963622322
"t_bs",1.00083437644887,-0.609439867799043,0,-0.289548378424565,0.103180393538946
"t_victory",1.00083437644887,0,0,1.00083437644887,0.00551523879091186
"t_httpstcou39kus0knw",2.24472766848597,1.00083437644887,0,2.46146533245024,0.0357146857074397
"t_relocate",0,0,0,0,0.0468368068296246
"t_stops",-1.00083437644887,0,0,-1.00083437644887,0.0340821909181168
"t_ps",1.00083437644887,0,0,1.00083437644887,0.0413935963828579
"t_trumpcolluded",0,0,0,0,0.0243016187585757
"t_corp",-1.00083437644887,0,0,-1.00083437644887,0.0162742443391501
"t_potentially",0,0,0,0,0.0201691607874031
"t_videos",-0.0271914038864154,0,0,-0.0020436590905544,0.08569658459214
"t_selling",0,0,0,0,0.0295651804945102
"t_trumprussia",-1.00083437644887,0,0,-1.00083437644887,0.0458905961685416
"t_officials",-1.00083437644887,-0.0205984392182098,0,-0.579708402050375,0.0715677243625179
"t_oregon",0,1.00083437644887,0,1.00083437644887,0.0208671406822603
"t_thinks",0.03854541399546,2.00651854862982,0,1.27032930313458,0.189101764052125
"t_embarrassing",1.00083437644887,0,0,1.00083437644887,0.0350196231133411
"t_wakeupamerica",2.00544667318986,-1.41656355240815,0,0.797942334733704,0.033287541389901
"t_5000",0,0,0,0,0.030187528250597
"t_founders",0,0,0,0,0.0108013424151642
"t_anti",0,0,0,0,0.011013673128495
"t_breitbart",1.00083437644887,-1.41622568252923,0,-0.594940642687765,0.0324798762277415
"t_nramembership",1.00083437644887,0,0,1.00083437644887,0.0143346003674752
"t_walking",1.00083437644887,1.00083437644887,0,1.00083437644887,0.0539609612087319
"t_class",-0.0281487691925364,1.41657045350258,0,1.00598622393951,0.0375381497609561
"t_script",0,0,0,0,0.012966591154322
"t_playing",1.73568857137307,1.41657507220822,0,2.24518597669056,0.0651059440023275
"t_sues",0,-1.41645936743529,0,-1.41618237216876,0.0359056165351319
"t_nightmare",0,0,0,0,0.0519785681604604
"t_treated",-1.00083437644887,0,0,-1.00083437644887,0.0403019509809574
"t_banned",-0.452661286767245,-1.12559649286206,0,-1.24834103283718,0.0814717989727238
"t_apple",-2.24490704828926,-0.409492243041276,0,-1.6147688850147,0.111864058494889
"t_signing",0,-1.00083437644887,0,-1.00083437644887,0.0584522982105425
"t_joke",2.9781371422891,-1.00083437644887,0,2.68735428811748,0.167954628904227
"t_cpgoodell",1.00083437644887,0,2.24125622903905,2.12589455155444,0.0535990075169091
"t_killers",-2.24431965429715,1.13336219904354,2.23597342347417,0.847735307614492,0.139042779579045
"t_deranged",1.00083437644887,1.73637167210418,2.98148994227695,3.01365614704695,0.0960879053830542
"t_psychopathic",0,0,0.997058964807143,0.973648886350015,0.0551691448084333
"t_psychopaths",1.41657649394966,0,2.45101517849808,2.32479599086803,0.0867294260315493
"t_jail",1.41636594798433,2.46008723248335,2.21060208078678,3.18453211151305,0.23962262939427
"t_gunculture",2.2452452551978,0,3.96432861730939,3.87022414655024,0.287587817858493
"t_busy",1.00083437644887,0,0,1.00083437644887,0.02783630482562
"t_returned",1.00083437644887,0,0,1.00083437644887,0.00162797902647017
"t_15thjust",0,0,0,0,0.00237228004782863
"t_horribly",0,0,0,0,0.00603005338059686
"t_vital",0,0,0,0,0.0296688575153033
"t_proposing",0,0,0,0,0.00735365991870076
"t_worked",1.00083437644887,0,0,1.00083437644887,0.02532840841174
"t_richardburr_dn",0,1.00083437644887,0,1.00083437644887,0.0226507290297316
"t_senthomtillis",1.64279283043764,1.73566648371929,0,2.12170188886437,0.0934570203113985
"t_joniernst",1.00083437644887,0,0,1.00083437644887,0.0600513151656732
"t_write",-1.41636855880694,-1.41599672182689,0,-1.63096199949259,0.0557871390274426
"t_chriscoxnra",0,0,0,0,0.00733873327832821
"t_4_the_babies",0,0,0,0,0.012908516982491
"t_throw",0,0,0,0,0.0716492032073637
"t_incendiary",1.00083437644887,0,0,1.00083437644887,0.0150622307990184
"t_ads",0,0,0,0,0.0411871912364836
"t_httpstconoqdvfe0lq",0,0,0,0,0.0254773357790442
"t_infowars",0,0,0,0,0.0245436711507246
"t_lasvegasshooting",-1.00083437644887,0,0,-1.00083437644887,0.0441633104574338
"t_sandyhook",0,0,0,0,0.0375476380855083
"t_1960s",0,1.00083437644887,0,1.00083437644887,0.0287466297463175
"t_ups",2.24440371894881,-1.24653827332103,0,0.248654860551611,0.094107573970999
"t_hiring",3.21595353911582,1.73593514763196,0,3.46673119828936,0.123841159299234
"t_httpstcojz1cdhasrp",2.00578504153616,0,0,2.00657246622637,0.0223168076763185
"t_mack",1.41432796842603,1.00083437644887,0,1.35044291202935,0.0393253562162169
"t_infringement",0,0,0,0,0.023275199388976
"t_globalist",1.7363898216158,0,0,1.73635250213907,0.0152813062902027
"t_unitednations",2.00661125154523,0,0,2.00668291610868,0.0377119847148724
"t_morality",1.00083437644887,0,0,1.00083437644887,0.0536290835090242
"t_assaultweapons",-0.653883158659427,1.41630181216937,0,-0.200936955506498,0.0851755111488238
"t_httpstco1lobmemabw",1.73561916097965,0,0,1.73625296275357,0.0349189052890919
"t_catholicthing",1.73304404390025,0,0,1.73622367403507,0.021104988374483
"t_organisation",-1.00083437644887,0,0,-1.00083437644887,0.0844918972171483
"t_conversations",1.41630661375495,0,0,1.41657337930291,0.0869393567154499
"t_bump",-1.73580377650605,0,0,-1.73597098731116,0.0248132315530054
"t_gunnuts",2.00618831100721,0,0,2.00638521630862,0.0983157361637925
"t_organizations",0,0,0,0,0.0157988643927442
"t_prayers",0,0,0,0,0.013856027483304
"t_flsenate",0,0,0,0,0.0248381276062001
"t_frightening",-0.0370314551405954,2.00440097051175,0,2.00666704166124,0.0541606472056115
"t_drawn",0,1.00083437644887,0,1.00083437644887,0.0498513537151412
"t_intrusion",0,2.84429327948162,0,2.84702586969128,0.0838125304314855
"t_abused",1.00083437644887,2.46104273679383,0,2.33884679447834,0.0921556916201015
"t_diagnosis",0,2.46054243784855,0,2.46162680151538,0.0528066460641279
"t_doctors",-1.00083437644887,1.64521729809501,0,1.15243398651946,0.0551257910459207
"t_trusted",0,1.41570237958427,0,1.41613317528797,0.0405588393951445
"t_changes",0.0299011762258155,0,0,0.0239324973794989,0.0297666271937086
"t_joining",1.00083437644887,1.41478791747395,0,1.34646601422001,0.0500718142298311
"t_ppfa",0,1.00083437644887,0,1.00083437644887,0.0464425915605603
"t_narcissistic",0,1.00083437644887,0,1.00083437644887,0.0239761871755445
"t_jtreece406",1.00083437644887,2.84627475464701,0,2.73596220987624,0.0486972444357554
"t_teacherswithguns",1.00083437644887,2.46099094286515,0,2.35230846821772,0.0329573594649249
"t_proven",1.41529342551087,3.49757424779964,0,3.54639480879556,0.157809561691341
"t_emotions",0,1.3462567929616,0,1.33858764092391,0.0650344773702468
"t_dallas",0.01558881181343,2.00602175712173,0,1.62065260373208,0.0818777345578204
"t_mavericks",1.00083437644887,2.65871739396606,0,2.54041692707219,0.057616662470502
"t_pc",1.00083437644887,2.65912692484594,0,2.54606027272644,0.0657807854185675
"t_dallasmavericks",0,2.24362790638007,0,2.24524382981868,0.0483181418405719
"t_dalvsind",1.00083437644887,2.17831945581774,0,2.12479885577755,0.0547453917297733
"t_mavs",0,1.00083437644887,0,1.00083437644887,0.0929264110979405
"t_httpstcoslfyprjnet",0,1.73595783350745,0,1.73635585667888,0.0301100715989467
"t_dollars",0,1.41650440753574,0,1.41657649394966,0.0880281226940214
"t_huh",1.41609508943995,2.56870831194729,0,2.69972674013984,0.0642053601167122
"t_caused",-1.00083437644887,-1.00083437644887,0,-1.41606784676458,0.0327048502073489
"t_honest",-1.00083437644887,0,0,-1.00083437644887,0.0188494096089061
"t_dawn",0,0,0,0,0.00864930149719321
"t_hillary",0,1.00083437644887,0,1.00083437644887,0.0123990875584305
"t_outs",0,-1.00083437644887,0,-1.00083437644887,0.0186457963916788
"t_waynedupreeshow",1.41647871927918,3.02225327954077,0,2.87067752239763,0.0571723776284778
